0.03333333333333333;0;0;0;0
0.06666666666666667;0;0;0;0
0.1;2;0;0;2
0.13333333333333333;2;0;0;2
0.16666666666666666;2;0;0;2
0.2;3;0;1;2
0.23333333333333334;3;0;1;2
0.26666666666666666;3;0;1;2
0.3;3;0;1;2
0.3333333333333333;3;0;1;2
0.3666666666666667;3;0;1;2
0.4;3;0;1;2
0.4333333333333333;3;0;1;2
0.4666666666666667;4;0;2;2
0.5;3;0;1;2
0.5333333333333333;3;0;1;2
0.5666666666666667;3;0;1;2
0.6;3;0;1;2
0.6333333333333334;3;0;1;2
0.6666666666666666;4;0;2;2
0.7;5;0;3;2
0.7333333333333334;5;0;3;2
0.7666666666666666;5;0;3;2
0.8;5;0;3;2
0.8333333333333334;5;0;3;2
0.8666666666666666;5;0;3;2
0.9;5;0;3;2
0.9333333333333333;5;0;3;2
0.9666666666666667;5;0;3;2
1.0;5;0;3;2
1.0333333333333332;5;0;3;2
1.0666666666666667;5;0;3;2
1.1;5;0;3;2
1.1333333333333333;5;0;3;2
1.1666666666666667;5;0;3;2
1.2;5;0;3;2
1.2333333333333332;5;0;3;2
1.2666666666666668;5;0;3;2
1.3;5;0;3;2
1.3333333333333333;5;0;3;2
1.3666666666666667;5;0;3;2
1.4;5;0;3;2
1.4333333333333333;5;0;3;2
1.4666666666666668;5;0;3;2
1.5;4;0;3;1
1.5333333333333332;4;0;3;1
1.5666666666666667;4;0;3;1
1.6;4;0;3;1
1.6333333333333333;4;0;3;1
1.6666666666666667;4;0;3;1
1.7;4;0;3;1
1.7333333333333332;4;0;3;1
1.7666666666666668;4;0;3;1
1.8;4;0;3;1
1.8333333333333333;4;0;3;1
1.8666666666666667;4;0;3;1
1.9;4;0;3;1
1.9333333333333333;4;0;3;1
1.9666666666666668;4;0;3;1
2.0;4;0;3;1
2.033333333333333;4;0;3;1
2.0666666666666664;4;0;3;1
2.1;4;0;3;1
2.1333333333333333;4;0;3;1
2.1666666666666665;4;0;3;1
2.2;4;0;3;1
2.2333333333333334;4;0;3;1
2.2666666666666666;3;0;2;1
2.3;4;0;3;1
2.3333333333333335;4;0;3;1
2.3666666666666667;3;0;2;1
2.4;4;0;3;1
2.4333333333333336;4;0;3;1
2.4666666666666663;4;0;3;1
2.5;4;0;3;1
2.5333333333333337;4;0;3;1
2.5666666666666664;4;0;3;1
2.6;3;0;2;1
2.6333333333333333;3;0;2;1
2.6666666666666665;3;0;2;1
2.7;3;0;2;1
2.7333333333333334;3;0;2;1
2.7666666666666666;3;0;2;1
2.8;3;0;2;1
2.8333333333333335;4;0;3;1
2.8666666666666667;4;0;3;1
2.9;4;0;3;1
2.9333333333333336;4;0;3;1
2.9666666666666663;5;0;3;2
3.0;5;0;3;2
3.0333333333333337;5;0;3;2
3.0666666666666664;5;0;3;2
3.1;5;0;3;2
3.1333333333333333;5;0;3;2
3.1666666666666665;6;0;3;3
3.2;6;0;3;3
3.2333333333333334;6;0;3;3
3.2666666666666666;5;0;2;3
3.3;5;0;2;3
3.3333333333333335;5;0;2;3
3.3666666666666667;5;0;2;3
3.4;5;0;2;3
3.4333333333333336;6;0;3;3
3.4666666666666663;6;0;3;3
3.5;6;0;3;3
3.5333333333333337;6;0;3;3
3.5666666666666664;6;0;3;3
3.6;6;0;3;3
3.6333333333333333;6;0;3;3
3.6666666666666665;6;0;3;3
3.7;6;0;3;3
3.7333333333333334;6;0;3;3
3.7666666666666666;4;0;2;2
3.8;4;0;2;2
3.8333333333333335;3;0;1;2
3.8666666666666667;4;0;1;3
3.9;4;0;1;3
3.9333333333333336;5;0;1;4
3.9666666666666663;4;0;1;3
4.0;4;0;1;3
4.033333333333333;4;0;1;3
4.066666666666666;4;0;1;3
4.1;4;0;1;3
4.133333333333333;4;0;1;3
4.166666666666667;4;0;1;3
4.2;4;0;1;3
4.233333333333333;4;0;1;3
4.266666666666667;4;0;1;3
4.3;4;0;1;3
4.333333333333333;4;0;1;3
4.366666666666667;4;0;1;3
4.4;4;0;1;3
4.433333333333333;4;0;1;3
4.466666666666667;4;0;1;3
4.5;4;0;1;3
4.533333333333333;4;0;1;3
4.566666666666667;4;0;1;3
4.6;4;0;1;3
4.633333333333333;4;0;1;3
4.666666666666667;4;0;1;3
4.7;4;0;1;3
4.733333333333333;4;0;1;3
4.766666666666667;4;0;1;3
4.8;4;0;1;3
4.833333333333333;4;0;1;3
4.866666666666667;4;0;1;3
4.9;4;0;1;3
4.933333333333333;4;0;1;3
4.966666666666667;4;0;1;3
5.0;4;0;1;3
5.033333333333333;4;0;1;3
5.066666666666667;4;0;1;3
5.1;4;0;1;3
5.133333333333333;4;0;1;3
5.166666666666667;4;0;1;3
5.2;4;0;1;3
5.233333333333333;3;0;1;2
5.266666666666667;3;0;1;2
5.3;3;0;1;2
5.333333333333333;3;0;1;2
5.366666666666667;3;0;1;2
5.4;3;0;1;2
5.433333333333333;3;0;1;2
5.466666666666667;3;0;1;2
5.5;3;0;1;2
5.533333333333333;3;0;1;2
5.566666666666667;3;0;1;2
5.6;3;0;1;2
5.633333333333333;3;0;1;2
5.666666666666667;3;0;1;2
5.7;3;0;1;2
5.733333333333333;3;0;1;2
5.766666666666667;3;0;1;2
5.8;3;0;1;2
5.833333333333333;3;0;1;2
5.866666666666667;3;0;1;2
5.9;3;0;1;2
5.933333333333333;3;0;1;2
5.966666666666667;3;0;1;2
6.0;3;0;1;2
6.033333333333333;3;0;1;2
6.066666666666667;3;0;1;2
6.1;3;0;1;2
6.133333333333333;3;0;1;2
6.166666666666667;3;0;1;2
6.2;3;0;1;2
6.233333333333333;3;0;1;2
6.266666666666667;3;0;1;2
6.3;3;0;1;2
6.333333333333333;3;0;1;2
6.366666666666667;3;0;1;2
6.4;3;0;1;2
6.433333333333333;3;0;1;2
6.466666666666667;3;0;1;2
6.5;3;0;1;2
6.533333333333333;3;0;1;2
6.566666666666667;3;0;1;2
6.6;3;0;1;2
6.633333333333333;3;0;1;2
6.666666666666667;3;0;1;2
6.7;3;0;1;2
6.733333333333333;3;0;1;2
6.766666666666667;3;0;1;2
6.8;3;0;1;2
6.833333333333333;3;0;1;2
6.866666666666667;3;0;1;2
6.9;3;0;1;2
6.933333333333333;3;0;1;2
6.966666666666667;3;0;1;2
7.0;3;0;1;2
7.033333333333333;3;0;1;2
7.066666666666667;3;0;1;2
7.1;3;0;1;2
7.133333333333333;3;0;1;2
